Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2466-46,2025-12-12,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Kataragama Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a resignation and the nomination of a new member by a political party, as declared by the Returning Officer. This falls squarely under the definition of Type 7 (Elections Gazettes), which covers electoral processes, candidate nominations, and declarations related to local authority elections.",doc-archive/2025/12/12/2466-46/2466-46_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-46_E.pdf,Election Commission - Filling of a Vacancy in the office of the Member of the Kataragama Pradeshiya Sabha.
2466-47,2025-12-12,LEGAL_REGULATORY,"The gazette content is a correction to a published Collective Agreement (No. 38(1) of 2023) between a company and a trade union. This falls under the category of Legal/Regulatory Gazettes, as it pertains to the formal publication and amendment of a legally binding agreement (a collective agreement) under the authority of the Commissioner General of Labour. It does not involve government structure/personnel (Types 1-3) or fit any other specialized category more specifically.",doc-archive/2025/12/12/2466-47/2466-47_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-47_E.pdf,Depatment of Labour - Correction to Collective Agreement No 38 (1) of 2023 Clerical Staff
2466-48,2025-12-12,LAND,"The gazette content is exclusively about amending the registered title details (specifically a servitude right of access) for a specific parcel of land. It falls under the ""PART III - LANDS"" heading and is issued by the Commissioner General of Land Title Settlement. This directly fits the definition of a **Land Gazette (Type 4)**, which covers land registrations, title amendments, and property-related legal notices.",doc-archive/2025/12/12/2466-48/2466-48_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-48_E.pdf,"Land Title Settlement Dept - Kudwaskaduwa, Kaluthara D/S/D, Kaluthara District (7897)"
2466-23,2025-12-11,ELECTIONS,"The gazette content is specifically about filling a vacancy in a local government body (Kotikawatta Mulleriyawa Pradeshiya Sabha) due to the death of a member, as per the Local Authorities Elections Ordinance. It details the process of nominating and declaring a new member, which falls squarely under electoral processes and declarations at the local authority level. This matches the definition for Type 7 (Elections Gazettes), which includes ""Election results and declarations"" and matters related to electoral processes.",doc-archive/2025/12/11/2466-23/2466-23_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-23_E.pdf,Elections Commission - Filling of a Vacancy in  the office of member of the Kotikawatta Mulleriyawa Pradeshiya Sabha
2466-24,2025-12-11,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Namaloya Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the process triggered by a resignation and the subsequent nomination by a political party, which is a core electoral and local government election administration matter. This fits the definition of **Elections Gazettes (Type 7)**, which includes ""Electoral commission appointments and decisions"" and matters related to candidate nominations and declarations following an electoral process.",doc-archive/2025/12/11/2466-24/2466-24_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-24_E.pdf,Elections Commission - Filling of a Vacancy in the office of member of the Namaloya Pradeshiya Sabha
2466-25,2025-12-11,ELECTIONS,"The gazette content is a formal notice under the Local Authorities Elections Ordinance, issued by the Commissioner of Local Government, to announce the schedule for a meeting to elect a Chairman for a specific Local Authority (Weligama Pradeshiya Sabha). Its primary subject is an electoral process at the local government level, specifically the convening of an election meeting. This fits the definition of **Elections Gazettes (Type 7)**, which cover electoral processes, schedules, and related administrative notices.",doc-archive/2025/12/11/2466-25/2466-25_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-25_E.pdf,Department of Local Government - Southern Province - Summer Meeting to be Electing to the Chairman for Weligama Pradeshiya Sabha.
2466-26,2025-12-11,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Kalawana Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a failure to take an oath of office and the subsequent nomination by a political party. The core subject is an electoral process at the local government level, which fits the definition of **Elections Gazettes (Type 7)** concerning candidate nominations and declarations to fill vacancies.",doc-archive/2025/12/11/2466-26/2466-26_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-26_E.pdf,Elections Commission - Filling of a Vacancy in the Office of member the kalawana Pradeshiya Sabha.
2466-27,2025-12-11,LEGAL_REGULATORY,"The gazette content is the publication of rules (Colombo Port City Community Rules) made under a specific Act (Colombo Port City Economic Commission Act, No. 11 of 2021). It establishes regulatory requirements for property owners/occupiers within a designated area. This fits the definition of Type 5 (Legal/Regulatory Gazettes), which includes ""Statutory instruments and subsidiary legislation"" and ""Regulatory frameworks and compliance requirements."" The content does not involve government personnel/structure (Types 1-3) and is specifically a set of legally binding rules, not a commercial registration, land title, or other specialized administrative matter.",doc-archive/2025/12/11/2466-27/2466-27_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-27_E.pdf,Colombo Port City Economic Commission - Colombo port City Community Rules No . 01 of 2025
2466-28,2025-12-11,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of specific plots of land for a public purpose. It provides detailed descriptions of land boundaries, extents, and locations. While it is issued by a Minister, the core subject matter is exclusively land acquisition, which falls squarely under the Land Gazettes (Type 4) classification. The mention of the Minister's name and title does not shift it to a government personnel or hybrid type, as the detailed content is not about government structure or the Minister's portfolio responsibilities, but about the execution of a land-related legal procedure.",doc-archive/2025/12/11/2466-28/2466-28_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-28_E.pdf,"Land Acquisition - Maduruketiya, Moneragala D/S/D, Monaragala District"
2466-29,2025-12-11,LEGAL_REGULATORY,"The gazette content is a legal notification issued by a Minister under the authority of the Societies Ordinance. Its primary function is to authorize the registration of specific societies and exempt them from certain legal provisions, which constitutes the exercise of regulatory power and the creation of a legal framework for these organizations. While a government minister is named, the core content is not about government structure, personnel changes, or detailed ministerial portfolios, but about applying and modifying existing laws for non-governmental entities. Therefore, it falls under Legal/Regulatory Gazettes.",doc-archive/2025/12/11/2466-29/2466-29_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-29_E.pdf,"Ministry of Trade Commerce, Food , Security and Co-operative Development - The Societies Ordinance"
2466-30,2025-12-11,JUDICIAL_LAW_ENFORCEMENT,"The gazette content is a notice from the Mediation Boards Commission calling for nominations to appoint Chairmen and Mediators to specific Mediation Boards. This falls under the administration and appointment of quasi-judicial officers responsible for dispute resolution, which is a core function of the judicial/law enforcement system. It does not involve government structural changes (Type 1), specific named government personnel appointments (Type 2), or a hybrid of personnel and detailed portfolios (Type 3). The primary subject is the appointment of judicial officers (mediators), making Type 9 (Judicial/Law Enforcement) the correct classification.",doc-archive/2025/12/11/2466-30/2466-30_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-30_E.pdf,Mediation Boards Commission - Mediation Boards Commission Notice Calling for Nominations for the Appointment of Mediators
2466-14,2025-12-10,ELECTIONS,"The gazette content is a notification under the Local Government Institutes Elections Ordinance, specifically announcing meetings to elect the Vice Chairman for Kobeigane Pradeshiya Sabha and the Chairman and Vice Chairman for Anamaduwa Pradeshiya Sabha. This directly pertains to the electoral process for local government bodies, which falls under the ""Elections Gazettes"" category (Type 7) for electoral processes and related matters, such as election announcements and schedules.",doc-archive/2025/12/10/2466-14/2466-14_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-14_E.pdf,Department of Local Government - NWP - Notice of Summer meeting Kobeigane and Anamaduwa Pradeshiya Sabha.
2466-16,2025-12-10,ELECTIONS,"The gazette content is a formal notice under the Local Authorities Elections Ordinance declaring that a member of a Pradeshiya Sabha has vacated their office due to ceasing membership in a political party. This directly pertains to electoral processes and the status of an elected local government official, falling under the Elections category (Type 7).",doc-archive/2025/12/10/2466-16/2466-16_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-16_E.pdf,Elections Commission - Notice under section 10 A (1)(a) Baddegama Pradeshiya Sabha
2466-17,2025-12-10,ELECTIONS,"The gazette content is a notice summoning a meeting to fill a vacancy for the post of Vice Chairman of a local authority (Irakkamam Pradeshiya Sabha). This is directly related to the electoral process for a local government body, falling under the category of ""Electoral processes and related matters"" as defined for Type 7 (Elections Gazettes). It involves an election schedule and procedure, issued under specific electoral legislation (Local Authorities Elections Ordinance).",doc-archive/2025/12/10/2466-17/2466-17_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-17_E.pdf,Department of Local Government Eastern Province -  Notice of Summon meeting of Under the local Authorities Elections Amendment Act No 22 of 2012 (Irakkamam Pradeshiya Sabha )
2466-18,2025-12-10,LEGAL_REGULATORY,"The gazette content is an order issued under the Tourism Act, No. 38 of 2005, specifically revoking three previous orders. It is a legal/regulatory instrument made under existing legislation, focusing on the amendment of subsidiary regulations. It does not involve government structure/personnel changes (Types 1-3) or fit any other specialized category better than Legal/Regulatory.",doc-archive/2025/12/10/2466-18/2466-18_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-18_E.pdf,Sri Lanka Tourism - Tourism Act No 38 of 2005 order Under Section 53
2466-20,2025-12-10,LEGAL_REGULATORY,"The gazette content is the official publication of a Collective Agreement between a company and a trade union under the Industrial Disputes Act. This constitutes a regulatory/legal notice, as it formally publishes a legally binding agreement in accordance with an existing statute (Chapter 131). It falls under the Legal/Regulatory category as it deals with subsidiary legislation and compliance requirements stemming from a principal Act. It does not involve government structure/personnel (Types 1-3) or fit the other specialized categories like Land, Commercial, etc.",doc-archive/2025/12/10/2466-20/2466-20_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-20_E.pdf,"Ministry of Labour - Industrial Dispute between 1 ( Keels Food Products PLC and Ceylon Mercantile Industrial and General Workesr's Union 
2) Bank of Ceylon and Ceylon Bank Employee's Union
3) De La Rue Lanka Currencey and Security Print (Pvt) Limited"
2466-09,2025-12-09,PUBLIC_SERVICE,"The gazette content details rules for determining staff remuneration and a scheme for recruitment within the Public Utilities Commission of Sri Lanka. This concerns public sector service conditions, salary scales, increments, performance appraisals, and recruitment procedures for a specific government commission. It fits the definition of a **Public Service Gazette** (Type 8), which covers public service recruitment, service conditions, benefits, and administrative instructions for public sector employees. The content does not involve government structural changes (Type 1), specific named personnel appointments (Type 2/3), or any of the other specialized categories like Land, Legal, or Commercial matters.",doc-archive/2025/12/09/2466-09/2466-09_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-09_E.pdf,"Public Utilities Commission of Sri Lanka - Two Rules Under the Public Utilities Commission of Sri Lanak Act, 35 of 2002"
2466-10,2025-12-09,ORGANISATIONAL,"The gazette content is a notification about the dates for a specific cultural festival at a named temple, issued under the Pilgrimages Ordinance by a Divisional Secretary. This is an administrative announcement regarding a cultural/religious event. It does not involve government structure/personnel changes (Types 1-3) nor does it fit any of the specialized categories (Land, Legal/Regulatory, Commercial, Elections, Public Service, or Judicial/Law Enforcement). Therefore, it falls into the Miscellaneous category.",doc-archive/2025/12/09/2466-10/2466-10_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-10_E.pdf,Divisional Secretariat - Pasgoda Pilgrimages Ordinance Cultural Festival 2026 of Beralapanethara Galbokka Selagiri Maha Viharaya
2466-11,2025-12-09,ELECTIONS,"The gazette content is a formal notice to convene a meeting for the election to fill the vacant position of Chairman of a specific local authority (Maritimepattu Pradeshiya Sabha). This directly concerns an electoral process at the local government level, falling under the definition of ""Election announcements and schedules"" for Type 7 (Elections Gazettes). It does not involve central government structure/personnel (Types 1-3) and is specifically about an electoral matter rather than other specialized categories like land, legal, or commercial issues.",doc-archive/2025/12/09/2466-11/2466-11_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-11_E.pdf,Department of Local Government - Northern Province - Notify to Convene the Meeting for the Election to fill the Vacant of Chairman of Maritime Pattu Pradeshiya Sabha
2466-12,2025-12-09,LAND,"The gazette content is a formal notice under the Land Acquisition Act for the compulsory acquisition of a specific plot of land (with cadastral details, location, and extent) for the public purpose of constructing a children's hospital. The core subject matter is exclusively land and property-related, falling squarely under the Land Gazettes (Type 4) classification for land acquisitions, transfers, or disposals. It does not involve government personnel changes, structural reforms, or any of the other specialized non-land categories.",doc-archive/2025/12/09/2466-12/2466-12_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-12_E.pdf,"Land Acquisition - Inuvil, Walikamam South, Uduvill D/S/D, Jaffna District"
2466-13,2025-12-09,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of a servitude right over specific land allotments for a public purpose (an access road for a water supply project). It provides detailed land descriptions, extents, boundaries, and location. This falls squarely under the definition of Type 4 (Land Gazettes), which covers land acquisitions, transfers, and property-related matters. Although a government minister is named as the declarant, the core subject is the land acquisition itself, not a government personnel or structural change, so the specialized land classification takes precedence.",doc-archive/2025/12/09/2466-13/2466-13_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-13_E.pdf,"Land Acquisition - Degaldoruwe, Kundasale D/S/D, Kandy District"
2466-01,2025-12-08,LEGAL_REGULATORY,"The gazette content is a Customs notification issued under the authority of the Customs Ordinance. It formally sets and publishes new statutory rates of exchange for calculating customs duties and other charges. This is a regulatory matter that establishes a legal framework for financial calculations in trade, falling squarely under the definition of Legal/Regulatory Gazettes (Type 5). It does not involve government structure/personnel changes (Types 1-3) or fit any other specialized category better.",doc-archive/2025/12/08/2466-01/2466-01_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-01_E.pdf,Sri Lanka Customs - Rates of Exchange
2466-02,2025-12-08,LEGAL_REGULATORY,"The gazette content is a notification of amendments to a consolidated list of designated persons under the United Nations Regulations. It pertains to the legal and regulatory implementation of international sanctions (UN Security Council resolutions) into domestic law via ""THE UNITED NATIONS ACT, NO. 45 OF 1968."" The core subject is the modification of a legal list, which falls squarely under the definition of Legal/Regulatory Gazettes (Type 5): ""New laws, acts, ordinances, and regulations,"" ""Legal amendments,"" and ""Regulatory frameworks and compliance requirements."" While it is signed by a government official, the content does not concern government structure, personnel changes, or portfolio assignments; it is purely a regulatory update.",doc-archive/2025/12/08/2466-02/2466-02_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-02_E.pdf,Ministry of Defence - Amendment to the Consolidated List under Regulation 4(2)(B) United Nations Regulations No. 02 of 2012
2466-03,2025-12-08,ORGANISATIONAL,"The gazette content announces the dates and regulations for the Annual Feast of St. Sebastian's National Shrine. This is an administrative notice regarding a religious/cultural event and references the Pilgrimage Ordinance. It does not involve government structure/personnel (Types 1-3) nor does it fit any of the specialized categories (Land, Legal, Commercial, Elections, Public Service, or Judicial). Therefore, it falls under Miscellaneous administrative matters.",doc-archive/2025/12/08/2466-03/2466-03_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-03_E.pdf,Office of the District Secretary - Gampaha - Annual Feast of St. Sebastian's National Shrine - Kadana 2026
2466-04,2025-12-08,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Elpitiya Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the process triggered by a resignation and the subsequent nomination and declaration of a new elected member by the Returning Officer. This falls squarely under electoral processes at the local authority level, making it an **Elections Gazette**.",doc-archive/2025/12/08/2466-04/2466-04_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-04_E.pdf,Election Commission - Filling of a vacancy in the office of the member of the Elpitiya Pradeshiya Sabha.
2466-05,2025-12-08,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Bulathsinhala Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a resignation and the nomination of a new member by a political party, as declared by the Returning Officer. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette**.",doc-archive/2025/12/08/2466-05/2466-05_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-05_E.pdf,Election Commission - Filling of Vacancy in the office of member of the Bulathsinhala Pradeshiya Sabha
2466-06,2025-12-08,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for the office of Vice Chairman of a local authority (Karandeniya Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps triggered by a vacancy, the nomination by a recognized political party, and the formal declaration of the elected individual by the Returning Officer. This falls squarely under the ""Elections Gazettes"" category (Type 7), which includes electoral processes, candidate nominations, and declarations related to local government elections.",doc-archive/2025/12/08/2466-06/2466-06_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-06_E.pdf,Election Commission - Filling of Vacancy in the office of Member of Vice Chairman of Karandeniya Pradeshiya Sabha
2466-07,2025-12-08,ELECTIONS,"The gazette content is specifically about filling a vacancy for a member of a local government body (Kurunegala Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the process triggered by a resignation and the subsequent nomination and declaration of a new elected member. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette**.",doc-archive/2025/12/08/2466-07/2466-07_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-07_E.pdf,Election Commission -  Elected Mr. W.M.M.N. Rathnayake as a member of the is Bamunawela of Kurunegala P.S.
2466-08,2025-12-08,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for the office of Vice Chairman of a local authority (Kurunegala Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a resignation and the nomination of a new office holder by a political party, as declared by the Returning Officer. This falls squarely under the definition of **Elections Gazettes (Type 7)**, which cover electoral processes, candidate nominations, and declarations related to local government elections and offices.",doc-archive/2025/12/08/2466-08/2466-08_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2466-08_E.pdf,Election Commission -  Elected D.P.A.P. Gunathilaka as vice Chairman of the Kurunegala P.S
2465-19,2025-12-06,LAND,"The gazette content is a correction to a land acquisition notice under the Land Acquisition Act. Its primary subject is the rectification of the recorded extent (in hectares) of a specific parcel of land. The document is explicitly published under ""PART III – LANDS"". While it is signed by a Minister, the core administrative action pertains solely to a land/property record, not to government structure, personnel changes, or the Minister's portfolio responsibilities. Therefore, it falls under the specialized **Land Gazettes (Type 4)** category.",doc-archive/2025/12/06/2465-19/2465-19_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-19_E.pdf,Land Acquisition - Correction paper Amended Ex Ordinary Gazette No 689/14 dated 20.11.1991
2465-20,2025-12-06,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of specific parcels of land for a public purpose. It provides detailed land descriptions, boundaries, extents, and locations. While it is issued by a named Minister, the core subject matter is exclusively land acquisition, which falls squarely under the Land Gazettes (Type 4) classification. The mention of the minister is incidental to the authorization of the land-related action and does not include detailed portfolio responsibilities that would shift it to a government-related type.",doc-archive/2025/12/06/2465-20/2465-20_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-20_E.pdf,"Land Acquisition - Wewegedaragama, Uvaparanagama D/S/D, Badulla District  
Aththalapitiy, Bandarawela D/S/D, Badulla District"
2465-21,2025-12-06,LAND,"The gazette content is a formal notice under the Land Acquisition Act, detailing the government's intention to acquire specific plots of land (Lot Nos. 117, 118, 119) for a public purpose. It provides legal descriptions, locations, extents, and claimant information. The primary subject matter is land acquisition, which falls squarely under the Land Gazettes (Type 4) category for land and property-related administrative matters. It does not involve government personnel changes, structural changes, or any of the other specialized categories as its core function.",doc-archive/2025/12/06/2465-21/2465-21_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-21_E.pdf,"Land Acquistion - Medawalamulla South, Galle Four Gravets D/S/D, Galle District"
2465-24,2025-12-06,LEGAL_REGULATORY,"The gazette content is the official publication of a Collective Agreement between a bank and a trade union under the Industrial Disputes Act. This constitutes a regulatory/legal notice, as it formally publishes a legally binding agreement in accordance with an existing statute (Chapter 131). It falls under the Legal/Regulatory category, which includes statutory instruments and the formal gazetting of agreements made under legal authority. It does not concern government structure/personnel (Types 1-3) or the other specialized categories like Land, Commercial, or Public Service.",doc-archive/2025/12/06/2465-24/2465-24_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-24_E.pdf,"Ministry of Labour - Collective Agreement No 31 of 2024 between Sanasa, Development Bank and Ceylon Bank Employees Union."
2465-25,2025-12-06,LEGAL_REGULATORY,"The gazette content is an order made under Section 4(1) of the Industrial Disputes Act, appointing an arbitrator to settle specific industrial disputes. It is a formal exercise of regulatory power granted by an existing law (the Industrial Disputes Act). The core of the document is the issuance of a legal/regulatory instrument (the Order) to implement a statutory process, which fits the definition of Legal/Regulatory Gazettes (Type 5). While it names a Minister performing an action, the primary purpose is not a government personnel change (Type 2) or a hybrid appointment with detailed portfolio responsibilities (Type 3); it is the execution of a regulatory function under a specific Act.",doc-archive/2025/12/06/2465-25/2465-25_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-25_E.pdf,Ministry of Labour - Industrial Dispute between 1 ) Five workers and Sri Lanka Transport Board. 2) Three workers and Ceylon Fishery Harbours Corporation
2465-26,2025-12-06,LEGAL_REGULATORY,"The gazette content is the official publication of a Collective Agreement between the National Savings Bank and a trade union, as mandated by Section 06 of the Industrial Disputes Act. Its primary purpose is to formalize and give legal effect to this agreement, making it a regulatory matter under existing labor law. It does not involve government structure/personnel (Types 1-3) or fit other specialized categories like Land, Commercial, or Public Service. It falls squarely under Legal/Regulatory Gazettes (Type 5) as a statutory instrument/subsidiary legislation.",doc-archive/2025/12/06/2465-26/2465-26_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-26_E.pdf,Ministry of Labour - Collective Agreement no 04 of 2024 between National Saving Bank and the Ceylon Bank Employees Union of NSB
2465-27,2025-12-06,LEGAL_REGULATORY,"The gazette content is the official publication of a Collective Agreement under the Industrial Disputes Act. Its primary purpose is to give legal force and public notice to this agreement, which establishes regulatory terms for employment, salaries, and benefits between a bank and a union. This falls squarely under ""Legal/Regulatory Gazettes,"" which include the publication of statutory instruments and regulations. It does not concern government structure/personnel (Types 1-3) or other specialized categories like land or commerce.",doc-archive/2025/12/06/2465-27/2465-27_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-27_E.pdf,Ministry of Labour - Collective Agreement no 41 of 2024 between the National Saving Bank and Executive Officers Association of NSB
2465-18,2025-12-05,ELECTIONS,"The gazette content is a notice under the Local Authorities Elections Ordinance, specifically publishing the names of members returned to various Local Authorities. Its primary subject is the announcement of election results for local government bodies, which falls squarely under the ""Elections Gazettes"" category (Type 7) for electoral processes and related matters, including election results and declarations.",doc-archive/2025/12/05/2465-18/2465-18_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-18_E.pdf,Election Commission - Notice Under  Section 66(2) H.G.C. Vikum and L.V.L. Wijesiri for Dehiwala - Mount Lavinia M/C and Bandarawela M/C.
2470-04,2025-12-05,LEGAL_REGULATORY,"The gazette content is an order under the Mutual Assistance in Criminal Matters Act, declaring the application of the Act to a specific international treaty. It deals with the legal framework for international cooperation in criminal matters, including investigation, prosecution, and asset confiscation. This fits the definition of a Legal/Regulatory Gazette (Type 5), which covers new regulations, statutory instruments, and the implementation of laws. While it names a minister, it does so in the context of executing a legal power and does not describe his detailed portfolio responsibilities or announce a personnel change, so government Types 1-3 do not take precedence.",doc-archive/2025/12/05/2470-04/2470-04_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2470-04_E.pdf,2470/04
2465-16,2025-12-04,LEGAL_REGULATORY,"The gazette content is an order made under the Special Commodity Levy Act, which is a piece of existing legislation. It uses the Minister's authority to issue a regulatory order (waiving a levy) and establishes binding procedures and conditions for compliance. The core of the document is the creation of a specific regulatory framework for tax exemptions on disaster relief imports, making it a Legal/Regulatory matter. While it names a specific minister (Anura Kumara Dissanayake), it does not detail his ministerial portfolio responsibilities; his title is stated as part of identifying the legal authority making the order, not as the subject of the gazette. Therefore, government classification types (1-3) do not take precedence.",doc-archive/2025/12/04/2465-16/2465-16_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-16_E.pdf,"D. of Trade and Investment Policy - Special Commodity levy Act No 48 of 2007, Disaster recovery Project to Facilitate People affected by Cyclone - Ditwah"
2465-17,2025-12-04,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of a specific plot of land for a public purpose. It details the land's location, boundaries, and extent. While it is issued by a named Minister, the core subject matter is exclusively land acquisition—a property-related administrative action. According to the priority rules, specialized categories (4-9) are for non-governmental administrative matters, and this content fits the definition of a Land Gazette (Type 4).",doc-archive/2025/12/04/2465-17/2465-17_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-17_E.pdf,Land Acquisition - Land Acquisition under Section 07 of the Land Acquisition Act Divisional Secretariat Medadumbera
2465-10,2025-12-03,LEGAL_REGULATORY,"The gazette content is an amendment to regulations under the ""Pilgrimages Ordinance,"" specifically changing the official name of a Viharasthanaya. This constitutes a modification to existing legal/regulatory instruments, falling squarely under the definition of Legal/Regulatory Gazettes (Type 5), which include ""legal amendments, repeals, or modifications"" and ""statutory instruments and subsidiary legislation."" While a minister's name and title are present, they are part of the notification's signature block and do not constitute the primary subject of the gazette, which is the regulatory amendment itself. Therefore, the specialized Type 5 classification takes precedence over the government personnel classifications.",doc-archive/2025/12/03/2465-10/2465-10_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-10_E.pdf,Ministry of Public Administration P.C. and L.G  - Pilgrimages ordinance Regulations - Amendment
2465-11,2025-12-03,LEGAL_REGULATORY,"The gazette content is an order amending the schedule of faculties and departments of a university under the Universities Act. It is a statutory instrument issued by a minister exercising powers vested by an existing law. The core action is a regulatory amendment to an administrative structure (university faculties), which falls under the definition of Legal/Regulatory Gazettes (Type 5) concerning subsidiary legislation and regulatory frameworks. While a minister's name and title are present, the primary purpose is not a government personnel change or a detailed assignment of ministerial portfolios, but the enactment of a legal order. Therefore, the specialized Legal/Regulatory classification takes precedence.",doc-archive/2025/12/03/2465-11/2465-11_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-11_E.pdf,"Ministry of Education, High Education and Vocational Education - Order Made under Sub- Section (1) of Section 27 Eastern University of Sri Lanka"
2465-12,2025-12-03,LAND,"The gazette content is a formal notice under the Land Acquisition Act for the compulsory acquisition of a specific plot of land (Lot No. 01, Mariyawatta Estate) for a public water supply project. It provides detailed land descriptions, claimant particulars, boundaries, and procedures for compensation claims. This content falls squarely within the ""Land Gazettes"" (Type 4) category, which is defined for land and property-related matters such as land acquisitions, transfers, and registrations. It does not involve government personnel/structure changes (Types 1-3) or fit any other specialized non-land categories (Types 5-9).",doc-archive/2025/12/03/2465-12/2465-12_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-12_E.pdf,"Land Acquistion -  Sinhapura, Ganga Ihala Korale D/S/D, Kandy District"
2465-13,2025-12-03,ELECTIONS,"The gazette content is a formal notice under the Local Authorities Elections Ordinance and Amendment Act, specifically detailing the election result for the position of Chairman of the Valvettithurai Urban Council. It announces the name of the newly elected Chairman following a council meeting, which directly pertains to electoral processes and results at the local government level. This fits the definition of Type 7 (Elections Gazettes), which includes ""Election results and declarations.""",doc-archive/2025/12/03/2465-13/2465-13_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2465-13_E.pdf,Department of Local Government - Northern Province - Appointed Mew Chairman of Valvettithurai Urban Council in Northern Province
